NAME,Revenue_2015,Revenue_2016,Revenue_2017,Revenue_2018,Revenue_2019,Employees_2017,Employees_2018,Employees_2019,Employees_2020,Revenue_2020
EGHO,2600000.0,6320570.872811538,9838072.293176884,15218490.387831727,18521349.82056501,37.31662173381714,27.438934098782216,20.0,10.807127428243938,20570823.27573672
RHNK,3481018.8927702378,1929852.0,1374977.0,1857085.8988011316,1717066.394864847,14.212991472398038,9.884041339344982,9.0,4.660455008068751,1628639.305547477
UNML,1884752.4511431647,37000.0,2127723.9430300025,6225284.345791175,6131916.86154956,16.313321496163397,11.479940681111996,10.0,5.219243409902862,6372071.073561277
APOS,7856895.0,10704756.833855094,13889982.874455135,18489287.03885529,21386207.374367148,34.12958811903233,31.915555434406258,32.70359769211746,29.0,23594662.52989745
HQVN,3300000.0,3300000.0,5021765.723240749,8108739.008225711,9014661.158313718,33.997405097038744,32.20253415574106,33.362367115038055,30.0,9830576.041145278
EDJM,2153855.170324267,189528.04598998255,1000000.0,2902594.004813017,2462415.963199029,23.174382700019414,28.0,27.0,34.0,2536419.7668997343
IJPK,2958805.6069357535,1121394.395533664,2000000.0,3926323.7189533473,3591032.0768689504,36.905431580897705,25.889002286375398,18.869439810784993,8.0,3789386.8110973393
VCPH,2246678.0,2300000.0,2300000.0,3129117.3772566756,3842240.496272891,30.96060963606191,32.0,34.0,34.0,4242492.720285697
GYBG,1200000.0,1250000.0,1250000.0,1300000.0,1713387.4871733345,27.8092546056157,30.0,35.0,35.0,2215556.465545955
TTDC,1831874.9956796733,-183218.4938274899,600000.0,2493102.119156885,2010969.5177310605,37.69852971285922,24.167129958366562,14.916823273261423,2.0,2050221.818058599
SREU,3190934.689694665,1500000.0,1500000.0,2526682.445814266,2284354.0153733483,46.37605544939035,46.75323942326484,51.0,48.0,2282275.5296247643
JFRF,9500000.0,12075086.253316684,15156455.675538518,19511613.399050817,22281652.64594668,35.187052294981086,29.619725663727863,27.433442308752724,21.0,24544637.714315683
MPSX,3500000.0,3500000.0,3800000.0,4887021.084961945,5619022.600171233,34.526137185013134,31.054619270401872,30.727289423355693,26.0,6188593.3394150315
OLYT,4043066.857673415,2537363.0,2307761.0,3075578.991401459,2980313.692809108,35.31923531697463,29.33274694239303,26.774672885832118,20.0,3035034.6329076313
NFIQ,3193225.0,7600000.0,10000000.0,12499816.187680598,15697264.860866543,28.74793746547863,34.0,46.0,46.0,18029672.305736583
FNQJ,1598472.0,1930518.0,1566307.0,2034421.0193107598,2884969.229643335,35.00192696777892,37.0,39.0,40.0,3203772.2229921753
UEMR,400000.0,400000.0,2089780.657236082,5356698.731495253,6180812.032724978,37.566346690865636,24.454108679701374,15.57559269618202,3.0,6748215.596387408
VSWI,3110280.5379056484,1286760.0,2023481.0,3759263.0401943224,3424655.807781879,27.329848130164528,32.0,41.0,42.0,3596692.850887625
DXUB,12470065.017772779,12853819.0,9995334.0,7860112.383940381,9258465.310380518,37.434163668872,24.741087401036147,16.2343621191026,4.0,9694251.934407316
WZWK,7133850.706747491,6357115.425045066,6683682.285379317,6773229.0,6895421.1678509815,36.24451647092976,27.32389589304941,22.16328692538796,13.0,7774013.511876815
ZFEY,2294857.0356042804,699688.7453562901,750000.0,750000.0,182896.35356991878,28.91530163875565,21.05533673171413,16.0,8.571973820907502,412329.4102555655
HTZN,4370000.0,5644000.0,7500000.0,7800000.0,8623503.84719504,62.58488492915651,56.0,55.0,45.0,10510062.839963537
CZYU,1105000.0,1500000.0,1500000.0,2500000.0,3417097.698700572,101.00459955656953,74.0,90.0,42.0,3778632.639102384
XOMO,2151141.0,3186596.0,4840977.5810649665,7768091.923940839,9218784.055667857,297.2617689605132,330.0,347.0,364.0,10087484.97075827
GVXT,2151141.0,3186596.0,4840977.5810649665,7768091.923940839,9218784.055667857,290.23468817259607,323.0,339.0,357.0,10089959.548160754
AOUS,1730340.0,2252595.0,1806831.0,2171299.6107700914,3137699.613563312,64.59719010439309,60.0,58.0,51.0,3489892.5048831305
HYXV,2010855.0347840008,366375.1070064296,400000.0,410000.0,-193409.8080796966,27.968105992943276,28.429012011220447,33.0,31.0,-14081.639051023696
HHKH,1174272.0,2000000.0,2000000.0,1900000.0,2738972.933114494,35.71578438295536,28.4718107783886,24.798364617070327,17.0,3465632.271298603
LPSH,3213767.339284662,1928308.935444613,1617407.9055137867,900000.0,456669.851924176,36.508882514916905,26.749938450379783,20.845748079546762,11.0,804103.0289045959
XICJ,2153855.170324267,189528.04598998255,1000000.0,2902594.004813017,2462415.963199029,35.84796740494896,28.184832057053796,24.13959519414973,16.0,2542782.9659346947
YLZK,3079120.7273021997,960000.0,3500000.0,6963838.3750530165,6427143.129132988,70.27450685931416,110.0,149.0,176.0,6993007.33051798
ZMRW,3001758.7013035975,1688787.1845718499,1343410.1788764487,582360.0,108444.88606791687,34.790503229000244,30.48066182773222,29.409750577514483,24.0,422517.6671815605
YNQR,2995806.7636554725,1164229.4960231392,2045967.0,3973381.502723234,3642911.173766015,36.37669949292332,27.036917171714588,21.50451750246736,12.0,3845145.4070756994
JJJK,1854791.9346100022,-156688.2588559813,628470.0,2522247.7041184604,2043101.2184872432,2.6719748398156753,19.53494909767,36.0,50.0,2068663.5830920287
BCEB,1703563.898751902,-9142.567600176902,40400.0,145726.0,-490142.7685107527,37.16979762488486,25.31504484370577,17.551900964943798,6.0,-353210.41437749285
QWNN,4348431.37582858,3210222.3483765386,3083835.733506088,2600000.0,2320359.695632904,36.63020513356594,50.0,71.0,76.0,2798762.766842904
HRQT,2720314.0502354736,1000000.0,3084807.5018763817,7087126.261426767,7086296.265673953,28.91530163875565,21.05533673171413,16.0,8.571973820907502,7432389.346818634
RFSK,2800000.0,4000000.0,5500000.0,7574341.661865617,8939478.02723214,340.0,364.0,355.0,365.65952928067225,10007109.611852657
ZBNO,288530.0,1178740.0,2500000.0,4505920.236870898,5587687.340911261,0.0,122.0,306.0,398.0,6320958.420084456
HAEG,2199714.923075157,400000.0,2488493.758046862,6550153.105267521,6491667.353446917,5.811671377336539,3.5004439722768934,5.0,2.4253014007323195,6773189.365959218
VTAU,5000000.0,5100000.0,5200000.0,6051550.874160659,6909762.38088431,3.7113413535711635,1.9045446305098706,4.0,1.8665129988982128,7568884.053530735
XDAR,3330938.596404122,1600000.0,2000000.0,3403268.956271138,3137130.4406944374,33.11596168628642,24.24713541524818,18.0,9.689550624575704,3264315.261511918
GODK,6200000.0,10012000.0,10500000.0,11214409.952876784,14237906.003228053,1.499624688915253,0.0,1.0,0.0,16096907.34624739
NURW,1900000.0,2500000.0,2550000.0,2600000.0,3369597.3504652213,33.11596168628642,24.24713541524818,18.0,9.689550624575704,4086331.2508490845
SDBR,3400000.0,4200000.0,3600000.0,3500000.0,4623834.503645651,5.811671377336539,3.5004439722768934,5.0,2.4253014007323195,5203244.432018551
MTXT,2756564.47750079,1411773.2367043956,1026523.7512933593,215000.0,-294287.5262761058,9.612211278514891,19.0,30.0,37.0,-18077.67054495396
RHOM,2153855.170324267,189528.04598998255,1000000.0,2902594.004813017,2462415.963199029,22.61431156745953,16.267638706413067,13.0,6.8956086154051786,2546001.468960937
BOIS,3982852.0,4985577.0,5100000.0,5874390.365981513,7203458.366974594,28.91530163875565,21.05533673171413,16.0,8.571973820907502,8030737.685902768
NCSN,4200000.0,4500000.0,6215840.253014671,9179999.33107402,10278535.248705558,29.0,37.0,38.0,40.0,11250123.080852391
ENEY,7200000.0,10156914.459814975,13383661.214751314,18080572.395311132,21028218.370819476,18.413651519928784,13.075840022879023,11.0,5.7780318117369625,23224212.937806886
SZGL,1491602.0,1436900.0,3141610.729291791,6353006.155886629,7177421.719977686,36.090894805783506,34.0,39.0,33.0,7816928.9651271785
TWLN,813606.0,838566.0,1686121.0,3346175.084161506,3965266.385711019,5.811671377336539,3.5004439722768934,5.0,2.4253014007323195,4507823.582025444
DOYP,1855316.0411630971,3074.0,2094006.3762414027,6194922.093631411,6098294.560755868,36.77324855890413,26.175981007710206,19.52820923370559,9.0,6333338.306098481
EFHO,3372000.0,5189000.0,4174168.408843741,2433894.0,3792640.3213884407,29.0,56.0,66.0,88.52813998451114,4745671.624743845
GKCH,3763756.043547238,2053260.7450773455,3000000.0,4950053.4330936745,4719648.190538869,12.112661448632664,8.288141997577961,8.0,4.101666606234643,5034540.67176051
CFDT,4074777.108191519,2901054.9958458995,2730167.8455785345,2190000.0,1870881.5568560932,52.98553319986745,89.0,141.0,157.0,2283521.569869686
QFWI,2617899.187943059,1255112.860710128,847314.1942482361,7246.0,-522045.77321131947,35.58360136096181,28.758789499723424,25.45713403999093,18.0,-257932.93460025778
VIKY,2272686.175647094,1327190.0204153801,839611.5034186393,17570.0,16228.0,37.69852971285922,24.167129958366562,14.916823273261423,2.0,397240.021592936
WMOU,2618338.369670145,1255609.0366076035,847881.7880781292,7904.0,-521324.41561299004,37.03761460289126,25.60202356504057,18.21067038786439,7.0,-253263.3683939632
YLRD,2686024.416697154,1332078.9420225588,935358.5210408925,109314.0,-410149.8349950471,1.2763636637288744,0.15415793589792992,3.0,1.4735260716949563,-130951.6604063455
PJSR,2674132.4701447403,1318643.7353883176,919989.4947989276,91497.0,-429682.4008452585,37.03761460289126,25.60202356504057,18.21067038786439,7.0,-154051.3626807935
ZRXU,2673774.717248513,1318239.5556298883,919527.1387308083,90961.0,-430270.0112900983,37.16979762488486,25.31504484370577,17.551900964943798,6.0,-154334.00100257678
WIEV,2613241.7257977584,1249850.9831833928,841294.9393166255,268.0,-529695.6718756723,36.11233344893616,27.61087461438421,22.822056348308553,14.0,-264800.7007594928
XLIL,21744419.600440387,22958641.704139195,25546337.43899132,28405903.18616252,30655101.22691179,41.55166293142753,41.0,40.0,39.0,33525636.61344904
NWIC,2633896.615959459,1273186.3316990372,867989.1014137152,31214.0,-495769.9389913132,37.03761460289126,25.60202356504057,18.21067038786439,7.0,-225597.9914703695
XYIF,2650080.2623677407,1291470.1873010132,888904.6752639083,55461.0,-469188.24037930975,37.434163668872,24.741087401036147,16.2343621191026,4.0,-195760.00680639665
CLEG,21744419.600440387,22958641.704139195,25546337.43899132,28405903.18616252,30655101.22691179,35.45141833896822,29.04576822105822,26.11590346291152,19.0,33532706.834598996
BJPO,21744419.600440387,22958641.704139195,25546337.43899132,28405903.18616252,30655101.22691179,37.830712734852824,23.88015123703177,14.258053850340836,1.0,33539070.03363396
WAEK,3923821.0,7424621.351874679,10858447.308774184,16042160.880271606,19242794.43601424,22.61431156745953,16.267638706413067,13.0,6.8956086154051786,21335305.913214877
KRXF,715550.0,4748962.683131403,8385575.544641906,14046001.161963362,17494378.420667853,37.69852971285922,24.167129958366562,14.916823273261423,2.0,19487669.32388787
FLKN,1467476.0,5376059.745740351,8965145.217564467,14513843.30882335,17904156.603606686,37.566346690865636,24.454108679701374,15.57559269618202,3.0,19920754.045490794
UEAN,3475191.0,7050469.433736138,10512652.187494647,15763026.999616072,18998303.906079326,28.91530163875565,21.05533673171413,16.0,8.571973820907502,21076106.21015938
MVVC,2190632.0,5979162.981175798,9522539.54412318,14963784.999301774,18298255.95867794,34.790503229000244,30.48066182773222,29.409750577514483,24.0,20330184.443314448
WXPL,1306490.0,-516521.374867354,78686.5749723789,1522549.0,1048652.0662206241,14.212991472398038,9.884041339344982,9.0,4.660455008068751,1103631.1117250386
KOZE,1748762.0,5610648.8201346705,9181954.896997947,14688857.134813758,18057449.43556906,304.51294478986824,365.0,397.0,441.0,19928059.959421318
ZMLT,689464.0,4727207.279042155,8365468.972335786,14029770.668214,17480162.296102226,12.112661448632664,8.288141997577961,8.0,4.101666606234643,19471889.416728016
MXNX,1956964.0,5784286.734808862,9342432.876269609,14818398.699622728,18170913.575982124,36.0,44.0,45.0,49.0,20186651.7036103
DTHR,538369.0,4601195.902025136,8249007.937965069,13935760.607144412,17397819.838797726,31.015631662521024,22.65123607348115,17.0,9.130762222741605,19383014.77405353
GDBX,2919925.0,6587384.399348944,10084664.148771392,15417545.080493234,18695699.803378105,42.0,48.0,49.0,44.0,20743505.948227458
DGDD,559517.0,4618833.074672513,8265308.397641905,13948918.718077926,17409344.89447181,16.313321496163397,11.479940681111996,10.0,5.219243409902862,19396588.036334585
QUSN,3218743.0,6836594.946736165,10314987.14667727,15603467.172082579,18858547.07434549,37.16979762488486,25.31504484370577,17.551900964943798,6.0,20929189.225189675
WKOF,1296982.0,5233869.840626752,8833731.818087315,14407763.35017483,17811242.245648623,22.61431156745953,16.267638706413067,13.0,6.8956086154051786,19821097.79480501
RVUD,1439321.0,5352578.82102468,8943443.901023831,14496325.500362355,17888812.933164857,1.2763636637288744,0.15415793589792992,3.0,1.4735260716949563,19905064.077245872
NMIB,6366944.633436115,5490685.230578642,5692540.968531413,5624219.0,5635775.128251119,36.905431580897705,25.889002286375398,18.869439810784993,8.0,6412083.309164358
ARBM,2933289.0,6598529.811456931,10094964.855368767,15425860.0509167,18702982.80148802,28.91530163875565,21.05533673171413,16.0,8.571973820907502,20763733.656004913
NKOI,1412998.0,5330625.761841922,8923154.653810222,14479947.547170425,17874467.650371738,41.51728178134789,30.630732782316258,22.0,11.924704231912145,19886195.909774438
DWOT,983064.0,4972066.078421328,8591770.039156267,14212446.163300065,17640165.906179324,36.24451647092976,27.32389589304941,22.16328692538796,13.0,19637985.764152333
MRSK,1687501.0,5559557.897420883,9134736.131144777,14650741.046583276,18024063.941165328,36.11233344893616,27.61087461438421,22.822056348308553,14.0,20043696.052325893
TUJL,759352.0,4785493.01395704,8419337.258977303,14073254.40459198,17518249.25898052,37.301980646878455,25.028066122370976,16.893131542023205,5.0,19511857.899626356
XXQP,2698192.0,6402461.7966148155,9913756.742608907,15279584.639240101,18574861.654627338,40.34582407776898,45.0,49.0,52.0,20612862.676301967
TSKI,2322437.0,6089086.734759489,9624132.228429291,15045792.981692174,18370085.917214096,35.31923531697463,29.33274694239303,26.774672885832118,20.0,20407575.81278098
XPTU,4883808.0,8225238.7368870005,11598386.280960158,16639456.862905104,19765959.918395344,39.41695175758251,29.03483344054924,21.0,11.365915830078038,21887097.97482764
DFPS,1303615.0,5239401.681281664,8838844.403156187,14411890.347991277,17814857.041103818,26.814971614990277,19.45943738994711,15.0,8.013185419073395,19824526.228005968
PGSI,1087993.0,5059575.577604086,8672647.234797988,14277732.120465903,17697349.212724913,47.81827185264403,35.418430807617334,25.0,13.601069437414463,19698258.27441263
ARTN,757387.0,4783854.228055208,8417822.675883634,14072031.797821391,17517178.390132427,20.513981543694168,14.67173936464605,12.0,6.336820213571066,19510252.61950146
KAJH,371450.0,4461987.503068824,8120350.077704135,13831904.98396909,17306853.753680345,18.413651519928784,13.075840022879023,11.0,5.7780318117369625,19287981.654896993
ZHRW,939231.0,4935509.893975867,8557984.43063467,14185173.632727498,17616278.173752528,36.24451647092976,27.32389589304941,22.16328692538796,13.0,19612718.785683446
BSMO,2324094.0,6090468.652438548,9625409.411221258,15046823.953406608,18370988.934863612,36.641065536910475,26.462959729044968,20.186978656626167,10.0,20412066.080048926
LBGN,737663.0,4767404.653944321,8402619.80721208,14059759.68792672,17506429.373766083,28.91530163875565,21.05533673171413,16.0,8.571973820907502,19498092.817646813
FTON,2192419.0,5980653.317260579,9523916.928341197,14964896.855942518,18299229.82261259,38.0,46.0,47.0,48.0,20322730.27148331
AZIC,1342521.0,5271848.808150343,8868832.377630696,14436097.339857135,17836059.699324716,7.912001401101916,5.096343314043917,6.0,2.9840898025664266,19848730.940549094
TVSG,147128.0,4274905.706085391,7947447.121602957,13692333.688299133,17184604.673912913,1.499624688915253,0.0,1.0,0.0,19160716.673262067
YFQV,3595842.0,7151090.888109073,10605647.589446127,15838095.055330057,19064055.253352515,34.0,40.0,37.0,34.0,21136664.86474228
ZCWX,529313.0,4593643.309085159,8242027.752470771,13930126.03874012,17392884.57758227,36.508882514916905,26.749938450379783,20.845748079546762,11.0,19377133.761166606
JVJA,1387071.0,5309002.96180274,8903170.635555949,14463815.981907833,17860338.17626251,22.0,28.0,41.0,54.0,19856376.536236577
QRII,477467.0,-1333634.2130623958,-721345.5145440926,805590.0,317331.37773298495,36.24451647092976,27.32389589304941,22.16328692538796,13.0,304460.6791422202
HUXQ,1517223.0,5417548.133658316,9003489.22019089,14544795.481350759,17931267.29703484,3.1797114853767496,4.480957475204107,10.0,10.0,19946955.497059453
GGOR,690292.0,4727897.820887817,8366107.178341672,14030285.84297535,17480613.532441277,5.811671377336539,3.5004439722768934,5.0,2.4253014007323195,19472959.32049238
UKAS,6003936.0,9159411.751978956,12461758.765209142,17336391.253095083,20376397.66958218,54.0,57.0,58.0,58.71837221148886,22516041.97659558
TOQJ,3246754.0251752916,1965576.4205586803,1660039.5502873338,949422.0,510850.60454521806,7.912001401101916,5.096343314043917,6.0,2.9840898025664266,865593.0377334286
UJPQ,825841.0,4840944.024556234,8470585.663717862,14114623.311243135,17554483.863988765,10.012331424867291,6.692242655810938,7.0,3.542878204400533,19550699.7514187
ZPNE,3742890.0,7273727.116757264,10718989.276346056,15929587.106424795,19144192.211304203,57.224498885373706,66.00368165425692,76.0,80.0,21205167.31589694
ZSTY,1249683.0,5194423.054687261,8797274.685391331,14378334.3030288,17785465.64226635,18.413651519928784,13.075840022879023,11.0,5.7780318117369625,19794227.960230313
